locus_tag	ftype	length_bp	gene	EC_number	COG	product
ENMNMPHH_03934	CDS	171				hypothetical protein
ENMNMPHH_03935	CDS	132				hypothetical protein
ENMNMPHH_03936	CDS	525	ttr	2.3.1.-		Acetyltransferase
ENMNMPHH_03937	CDS	1176	flp_2			Protein flp
ENMNMPHH_03938	CDS	1755	pepF1_4	3.4.24.-		Oligoendopeptidase F, plasmid
ENMNMPHH_03939	CDS	1386	hssS	2.7.13.3		Heme sensor protein HssS
ENMNMPHH_03940	CDS	675	hssR			Heme response regulator HssR
ENMNMPHH_03941	CDS	678	bceA_2		COG1136	Bacitracin export ATP-binding protein BceA
ENMNMPHH_03942	CDS	1038			COG0577	putative ABC transporter permease
ENMNMPHH_03943	CDS	405				hypothetical protein
ENMNMPHH_03944	CDS	348				hypothetical protein
ENMNMPHH_03945	CDS	342	yflH_3			putative protein YflH
ENMNMPHH_03946	CDS	1065				hypothetical protein
ENMNMPHH_03947	CDS	1479	gerXA			Spore germination protein XA
ENMNMPHH_03948	CDS	1128	gerAC_3			Spore germination protein A3
ENMNMPHH_03949	CDS	948	pkn1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
ENMNMPHH_03950	CDS	1479	pehA	3.1.4.-		Multifunctional alkaline phosphatase superfamily protein PehA
ENMNMPHH_03951	CDS	765	btr		COG0614	HTH-type transcriptional activator Btr
ENMNMPHH_03952	CDS	441				hypothetical protein
ENMNMPHH_03953	CDS	792	yddE_2	5.1.-.-	COG0384	putative isomerase YddE
ENMNMPHH_03954	CDS	378				hypothetical protein
ENMNMPHH_03955	CDS	1260	ftsW_4	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
ENMNMPHH_03956	CDS	408				hypothetical protein
ENMNMPHH_03957	CDS	537	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
ENMNMPHH_03958	CDS	1059	murG_3	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
ENMNMPHH_03959	CDS	879	hcaR			Hca operon transcriptional activator HcaR
ENMNMPHH_03960	CDS	1095	citA	2.3.3.16	COG0372	Citrate synthase 1
ENMNMPHH_03961	CDS	996	cwlM	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase CwlM
ENMNMPHH_03962	CDS	402				hypothetical protein
ENMNMPHH_03963	CDS	1200	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
ENMNMPHH_03964	CDS	285				hypothetical protein
ENMNMPHH_03965	CDS	588				hypothetical protein
ENMNMPHH_03966	CDS	261				hypothetical protein
ENMNMPHH_03967	CDS	132				hypothetical protein
ENMNMPHH_03968	CDS	231				hypothetical protein
ENMNMPHH_03969	CDS	387	speG_1	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
ENMNMPHH_03970	CDS	618				hypothetical protein
ENMNMPHH_03971	CDS	861				hypothetical protein
ENMNMPHH_03972	CDS	453	mutT4	3.6.1.-	COG0494	Putative mutator protein MutT4
ENMNMPHH_03973	CDS	999	trpS_2	6.1.1.2	COG0180	Tryptophan--tRNA ligase
ENMNMPHH_03974	CDS	594	cobC_2	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
ENMNMPHH_03975	CDS	654				hypothetical protein
ENMNMPHH_03976	CDS	294				hypothetical protein
ENMNMPHH_03977	CDS	123				hypothetical protein
ENMNMPHH_03978	CDS	429				hypothetical protein
ENMNMPHH_03979	CDS	204				hypothetical protein
ENMNMPHH_03980	CDS	1089	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
ENMNMPHH_03981	CDS	5658	wapA_1	3.1.-.-		tRNA(Glu)-specific nuclease WapA
ENMNMPHH_03982	CDS	612				hypothetical protein
ENMNMPHH_03983	CDS	969	lytC_8	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
ENMNMPHH_03984	CDS	753	bshB2_1	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
ENMNMPHH_03985	CDS	669				hypothetical protein
ENMNMPHH_03986	CDS	1254	yknX_2		COG0845	Putative efflux system component YknX
ENMNMPHH_03987	CDS	5796	wapA_2	3.1.-.-	COG3209	tRNA nuclease WapA
ENMNMPHH_03988	CDS	516				hypothetical protein
ENMNMPHH_03989	CDS	606	bin3_2			Putative transposon Tn552 DNA-invertase bin3
ENMNMPHH_03990	CDS	1206				hypothetical protein
ENMNMPHH_03991	CDS	213				hypothetical protein
ENMNMPHH_03992	CDS	684				hypothetical protein
ENMNMPHH_03993	CDS	642				hypothetical protein
ENMNMPHH_03994	CDS	558	hin_3		COG1961	DNA-invertase hin
ENMNMPHH_03995	CDS	945	arcA	3.5.3.6		Arginine deiminase
ENMNMPHH_03996	CDS	729	lgrE	1.1.-.-		Linear gramicidin dehydrogenase LgrE
ENMNMPHH_03997	CDS	4464	tycB_1			Tyrocidine synthase 2
ENMNMPHH_03998	CDS	1092	flp_3			Protein flp
ENMNMPHH_03999	CDS	3081	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
ENMNMPHH_04000	CDS	2868	uvrA_3			UvrABC system protein A
ENMNMPHH_04001	CDS	1023				hypothetical protein
ENMNMPHH_04002	CDS	1380	tycB_2			Tyrocidine synthase 2
ENMNMPHH_04003	CDS	7506	pksN	2.3.1.-	COG1020	Polyketide synthase PksN
ENMNMPHH_04004	CDS	4935	pksL_1		COG3321	Polyketide synthase PksL
ENMNMPHH_04005	CDS	1212		2.6.1.1		Aspartate aminotransferase
ENMNMPHH_04006	CDS	2034	tycC_1			Tyrocidine synthase 3
ENMNMPHH_04007	CDS	3990	pksL_2		COG3321	Polyketide synthase PksL
ENMNMPHH_04008	CDS	1635	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
ENMNMPHH_04009	CDS	7029	tycC_2			Tyrocidine synthase 3
ENMNMPHH_04010	CDS	1269	fenF	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
ENMNMPHH_04011	CDS	11304	grsB			Gramicidin S synthase 2
ENMNMPHH_04012	CDS	7011	tycC_3			Tyrocidine synthase 3
ENMNMPHH_04013	CDS	1011				hypothetical protein
ENMNMPHH_04014	CDS	687	sfp	2.7.8.7	COG2091	4'-phosphopantetheinyl transferase Sfp
ENMNMPHH_04015	CDS	1119	xerS		COG0582	Tyrosine recombinase XerS
ENMNMPHH_04016	CDS	825				hypothetical protein
ENMNMPHH_04017	CDS	516				hypothetical protein
ENMNMPHH_04018	CDS	2514	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
ENMNMPHH_04019	CDS	1212	nagC_2		COG1940	N-acetylglucosamine repressor
ENMNMPHH_04020	CDS	990	murK	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
ENMNMPHH_04021	CDS	1524	argH_2	4.3.2.1	COG0165	Argininosuccinate lyase
ENMNMPHH_04022	CDS	747	iolN	3.7.1.-	COG1402	3-dehydro-scyllo-inosose hydrolase
ENMNMPHH_04023	CDS	1725	phnV_2		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
ENMNMPHH_04024	CDS	1071	ugpC	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
ENMNMPHH_04025	CDS	1071			COG1840	putative protein
ENMNMPHH_04026	CDS	1188	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
ENMNMPHH_04027	CDS	294				hypothetical protein
ENMNMPHH_04028	CDS	168				hypothetical protein
ENMNMPHH_04029	CDS	186				hypothetical protein
ENMNMPHH_04030	CDS	483				hypothetical protein
ENMNMPHH_04031	CDS	795			COG1192	putative protein
ENMNMPHH_04032	CDS	2121	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
ENMNMPHH_04033	CDS	198				hypothetical protein
ENMNMPHH_04034	CDS	657				hypothetical protein
ENMNMPHH_04035	CDS	210				hypothetical protein
ENMNMPHH_04036	CDS	1113	kinA_7	2.7.13.3	COG0642	Sporulation kinase A
ENMNMPHH_04037	CDS	666				hypothetical protein
ENMNMPHH_04038	CDS	1155	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
ENMNMPHH_04039	CDS	738	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ENMNMPHH_04040	CDS	996	tam_2	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
ENMNMPHH_04041	CDS	1323	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
ENMNMPHH_04042	CDS	483				hypothetical protein
ENMNMPHH_04043	CDS	846				hypothetical protein
ENMNMPHH_04044	CDS	1440	clsA_2	2.7.8.-		Cardiolipin synthase A
ENMNMPHH_04045	CDS	489	yhcN			Lipoprotein YhcN
ENMNMPHH_04046	CDS	789	rsbRA_1		COG1366	RsbT co-antagonist protein RsbRA
ENMNMPHH_04047	CDS	786	gdh	1.1.1.47	COG1028	Glucose 1-dehydrogenase
ENMNMPHH_04048	CDS	855	glcU		COG4975	putative glucose uptake protein GlcU
ENMNMPHH_04049	CDS	207				hypothetical protein
ENMNMPHH_04050	CDS	1488	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
ENMNMPHH_04051	CDS	204				hypothetical protein
ENMNMPHH_04052	CDS	1872	sqhC	4.2.1.137	COG1657	Sporulenol synthase
ENMNMPHH_04053	CDS	798				hypothetical protein
ENMNMPHH_04054	CDS	483				hypothetical protein
ENMNMPHH_04055	CDS	1158	eis	2.3.1.-	COG4552	N-acetyltransferase Eis
ENMNMPHH_04056	CDS	771	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ENMNMPHH_04057	CDS	1788	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
ENMNMPHH_04058	CDS	780	rsbRA_2		COG1366	RsbT co-antagonist protein RsbRA
ENMNMPHH_04059	CDS	1047				hypothetical protein
ENMNMPHH_04060	CDS	1137		1.-.-.-		putative oxidoreductase
ENMNMPHH_04061	CDS	1257	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
ENMNMPHH_04062	CDS	2859	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
ENMNMPHH_04063	CDS	1923				hypothetical protein
ENMNMPHH_04064	CDS	891	nirQ_2		COG0714	Denitrification regulatory protein NirQ
ENMNMPHH_04065	CDS	1491	gerAA_8			Spore germination protein A1
ENMNMPHH_04066	CDS	1122				hypothetical protein
ENMNMPHH_04067	CDS	1095				hypothetical protein
ENMNMPHH_04068	CDS	300				hypothetical protein
ENMNMPHH_04069	CDS	1011	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
ENMNMPHH_04070	CDS	1005	limB_2	1.14.13.107		Limonene 1,2-monooxygenase
ENMNMPHH_04071	CDS	1440	norG		COG1167	HTH-type transcriptional regulator NorG
ENMNMPHH_04072	CDS	201				hypothetical protein
ENMNMPHH_04073	CDS	366	hxlR_3		COG1733	HTH-type transcriptional activator HxlR
ENMNMPHH_04074	CDS	633	hxlA_3	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
ENMNMPHH_04075	CDS	561	hxlB_3	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
ENMNMPHH_04076	CDS	717	ucpA	1.-.-.-		Oxidoreductase UcpA
ENMNMPHH_04077	CDS	531				hypothetical protein
ENMNMPHH_04078	CDS	894	vanW_2		COG2720	Vancomycin B-type resistance protein VanW
ENMNMPHH_04079	CDS	1938	ltaS1		COG1368	Lipoteichoic acid synthase 1
ENMNMPHH_04080	CDS	570	yojM_2		COG2032	Superoxide dismutase-like protein YojM
ENMNMPHH_04081	CDS	1665	argS_2	6.1.1.19	COG0018	Arginine--tRNA ligase
ENMNMPHH_04082	CDS	603				hypothetical protein
ENMNMPHH_04083	CDS	1020	cwlS	3.4.19.11	COG0791	D-gamma-glutamyl-meso-diaminopimelic acid endopeptidase CwlS
ENMNMPHH_04084	CDS	1197	mdtG_2			Multidrug resistance protein MdtG
ENMNMPHH_04085	CDS	1335	adeQ		COG2252	Adenine permease AdeQ
ENMNMPHH_04086	CDS	603	cdaS	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaS
ENMNMPHH_04087	CDS	120				hypothetical protein
ENMNMPHH_04088	CDS	1365	norM		COG0534	Multidrug resistance protein NorM
ENMNMPHH_04089	CDS	669	bshB2_2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
ENMNMPHH_04090	CDS	351	yojF			putative protein YojF
ENMNMPHH_04091	CDS	273				hypothetical protein
ENMNMPHH_04092	CDS	942	rarD		COG2962	Protein RarD
ENMNMPHH_04093	CDS	477	gerT			Spore germination protein GerT
ENMNMPHH_04094	CDS	252				hypothetical protein
ENMNMPHH_04095	CDS	363				hypothetical protein
ENMNMPHH_04096	CDS	729	bacC_4	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
ENMNMPHH_04097	CDS	327	yodB		COG1733	HTH-type transcriptional regulator YodB
ENMNMPHH_04098	CDS	624	yodC_1	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
ENMNMPHH_04099	CDS	1287				hypothetical protein
ENMNMPHH_04100	CDS	777	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
ENMNMPHH_04101	CDS	606	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
ENMNMPHH_04102	CDS	612		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
ENMNMPHH_04103	CDS	1404	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
ENMNMPHH_04104	CDS	696	bioC_4	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
ENMNMPHH_04105	CDS	258				hypothetical protein
ENMNMPHH_04106	CDS	525	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
ENMNMPHH_04107	CDS	816	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
ENMNMPHH_04108	CDS	702	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
ENMNMPHH_04109	CDS	624	pgpB_3	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
ENMNMPHH_04110	CDS	144				hypothetical protein
ENMNMPHH_04111	CDS	774	glpQ_6	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
ENMNMPHH_04112	CDS	873				hypothetical protein
ENMNMPHH_04113	CDS	1041	ubiG_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
ENMNMPHH_04114	CDS	231				hypothetical protein
ENMNMPHH_04115	CDS	288				hypothetical protein
ENMNMPHH_04116	CDS	462				hypothetical protein
ENMNMPHH_04117	CDS	771	spo0M_3		COG4326	Sporulation-control protein spo0M
ENMNMPHH_04118	CDS	819	ybdM	2.7.11.1	COG0515	putative serine/threonine-protein kinase YbdM
ENMNMPHH_04119	CDS	1086				hypothetical protein
ENMNMPHH_04120	CDS	177				hypothetical protein
ENMNMPHH_04121	CDS	174				hypothetical protein
ENMNMPHH_04122	CDS	678				hypothetical protein
ENMNMPHH_04123	CDS	123				hypothetical protein
ENMNMPHH_04124	CDS	237				hypothetical protein
ENMNMPHH_04125	CDS	714				hypothetical protein
ENMNMPHH_04126	CDS	795				hypothetical protein
ENMNMPHH_04127	CDS	789				hypothetical protein
ENMNMPHH_04128	CDS	996	natA_3		COG4555	ABC transporter ATP-binding protein NatA
ENMNMPHH_04129	CDS	1185	styA	1.14.14.11		Styrene monooxygenase StyA
ENMNMPHH_04130	CDS	525				hypothetical protein
ENMNMPHH_04131	CDS	471				hypothetical protein
ENMNMPHH_04132	CDS	1857	ltaS2_1		COG1368	Lipoteichoic acid synthase 2
ENMNMPHH_04133	CDS	3063	swrC_3		COG0841	Swarming motility protein SwrC
ENMNMPHH_04134	CDS	546	ydaF_7	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
ENMNMPHH_04135	CDS	315				hypothetical protein
ENMNMPHH_04136	CDS	444				hypothetical protein
ENMNMPHH_04137	CDS	615				hypothetical protein
ENMNMPHH_04138	CDS	852	kstR2_5			HTH-type transcriptional repressor KstR2
ENMNMPHH_04139	CDS	3219	swrC_4		COG0841	Swarming motility protein SwrC
ENMNMPHH_04140	CDS	696	sapB		COG1285	Protein SapB
ENMNMPHH_04141	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
ENMNMPHH_04142	CDS	366	ytcD_2		COG1733	putative HTH-type transcriptional regulator YtcD
ENMNMPHH_04143	CDS	1434	rocE		COG0833	Amino-acid permease RocE
ENMNMPHH_04144	CDS	1548	cotA		COG2132	Spore coat protein A
ENMNMPHH_04145	CDS	906	polC_3	2.7.7.7		DNA polymerase III PolC-type
ENMNMPHH_04146	CDS	414	blaI		COG3682	Transcriptional regulator BlaI
ENMNMPHH_04147	CDS	852	htpX_4	3.4.24.-		Protease HtpX
ENMNMPHH_04148	CDS	390	catD	1.-.-.-	COG2259	Putative oxidoreductase CatD
ENMNMPHH_04149	CDS	831	rsbRD_4			RsbT co-antagonist protein RsbRD
ENMNMPHH_04150	CDS	492				hypothetical protein
ENMNMPHH_04151	CDS	468				hypothetical protein
ENMNMPHH_04152	CDS	1323	licH	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
ENMNMPHH_04153	CDS	321	licA		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
ENMNMPHH_04154	CDS	1317	licC		COG1455	Lichenan permease IIC component
ENMNMPHH_04155	CDS	315	licB	2.7.1.-	COG1440	Lichenan-specific phosphotransferase enzyme IIB component
ENMNMPHH_04156	CDS	429				hypothetical protein
ENMNMPHH_04157	CDS	1332	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
ENMNMPHH_04158	CDS	219				hypothetical protein
ENMNMPHH_04159	CDS	1431	yceD_5		COG2310	General stress protein 16U
ENMNMPHH_04160	CDS	1236	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
ENMNMPHH_04161	CDS	900	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
ENMNMPHH_04162	CDS	1119	icaC_2		COG3936	putative poly-beta-1,6-N-acetyl-D-glucosamine export protein
ENMNMPHH_04163	CDS	315				hypothetical protein
ENMNMPHH_04164	CDS	1032				hypothetical protein
ENMNMPHH_04165	CDS	882				hypothetical protein
ENMNMPHH_04166	CDS	795	yocH_3		COG1388	Cell wall-binding protein YocH
ENMNMPHH_04167	CDS	852	hexR		COG1737	HTH-type transcriptional regulator HexR
ENMNMPHH_04168	CDS	1380				hypothetical protein
ENMNMPHH_04169	CDS	1119	yxeP	3.-.-.-	COG1473	putative hydrolase YxeP
ENMNMPHH_04170	CDS	810				hypothetical protein
ENMNMPHH_04171	CDS	1110	menC_2	4.2.1.113	COG4948	o-succinylbenzoate synthase
ENMNMPHH_04172	CDS	1446	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
ENMNMPHH_04173	CDS	411				hypothetical protein
ENMNMPHH_04174	CDS	210				hypothetical protein
ENMNMPHH_04175	CDS	954				hypothetical protein
ENMNMPHH_04176	CDS	840	yflN_2	3.-.-.-	COG0491	putative metallo-hydrolase YflN
ENMNMPHH_04177	CDS	246				hypothetical protein
ENMNMPHH_04178	CDS	879	mtnN_2	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
ENMNMPHH_04179	CDS	318				hypothetical protein
ENMNMPHH_04180	CDS	2388	ina	3.4.24.-		Immune inhibitor A
ENMNMPHH_04181	CDS	1809		2.7.13.3	COG2972	putative sensor-like histidine kinase
ENMNMPHH_04182	CDS	1608			COG4753	putative response regulatory protein
ENMNMPHH_04183	CDS	1344	msmE_5		COG1653	Multiple sugar-binding protein
ENMNMPHH_04184	CDS	102				hypothetical protein
ENMNMPHH_04185	CDS	495				hypothetical protein
ENMNMPHH_04186	CDS	384				hypothetical protein
ENMNMPHH_04187	CDS	507	slyA_2			Transcriptional regulator SlyA
ENMNMPHH_04188	CDS	519	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
ENMNMPHH_04189	CDS	618	paiB		COG2808	Protease synthase and sporulation protein PAI 2
ENMNMPHH_04190	CDS	972	yteP_3		COG4209	putative multiple-sugar transport system permease YteP
ENMNMPHH_04191	CDS	879	araQ_9		COG0395	L-arabinose transport system permease protein AraQ
ENMNMPHH_04192	CDS	1605	lipO_3		COG1653	Lipoprotein LipO
ENMNMPHH_04193	CDS	1464	sacC_1	3.2.1.80	COG1621	Levanase
ENMNMPHH_04194	CDS	1011	scrK_2	2.7.1.4	COG0524	Fructokinase
ENMNMPHH_04195	CDS	3675	sacC_2	3.2.1.80	COG1621	Levanase
ENMNMPHH_04196	CDS	1359	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
ENMNMPHH_04197	CDS	1113	nagC_3		COG1940	N-acetylglucosamine repressor
ENMNMPHH_04198	CDS	843	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
ENMNMPHH_04199	CDS	996	iolG_8	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
ENMNMPHH_04200	CDS	999	iolG_9	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
ENMNMPHH_04201	CDS	984	iolG_10	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
ENMNMPHH_04202	CDS	1257	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
ENMNMPHH_04203	CDS	948	lacF_6			Lactose transport system permease protein LacF
ENMNMPHH_04204	CDS	816	araQ_10		COG0395	L-arabinose transport system permease protein AraQ
ENMNMPHH_04205	CDS	879	iolE_7	4.2.1.44		Inosose dehydratase
ENMNMPHH_04206	CDS	1080	iolG_11	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
ENMNMPHH_04207	CDS	1149				hypothetical protein
ENMNMPHH_04208	CDS	1545				hypothetical protein
ENMNMPHH_04209	tRNA	73				tRNA-Ala(ggc)
ENMNMPHH_04210	CDS	525				hypothetical protein
ENMNMPHH_04211	CDS	348				hypothetical protein
ENMNMPHH_04212	CDS	168				hypothetical protein
ENMNMPHH_04213	CDS	489				hypothetical protein
ENMNMPHH_04214	CDS	1653	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
ENMNMPHH_04215	CDS	903				hypothetical protein
ENMNMPHH_04216	CDS	1080				hypothetical protein
ENMNMPHH_04217	CDS	540	mshD_2	2.3.1.189		Mycothiol acetyltransferase
ENMNMPHH_04218	CDS	888				hypothetical protein
ENMNMPHH_04219	CDS	198				hypothetical protein
ENMNMPHH_04220	CDS	690	thiT		COG3859	Thiamine transporter ThiT
ENMNMPHH_04221	CDS	291				hypothetical protein
ENMNMPHH_04222	CDS	789	ribX_1			Riboflavin transport system permease protein RibX
ENMNMPHH_04223	CDS	993	thiY		COG0715	Formylaminopyrimidine-binding protein
ENMNMPHH_04224	CDS	747	tauB_2	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
ENMNMPHH_04225	CDS	372				hypothetical protein
ENMNMPHH_04226	CDS	453	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
ENMNMPHH_04227	CDS	477				hypothetical protein
ENMNMPHH_04228	CDS	228				hypothetical protein
ENMNMPHH_04229	CDS	306				hypothetical protein
ENMNMPHH_04230	CDS	240				hypothetical protein
ENMNMPHH_04231	CDS	717				hypothetical protein
ENMNMPHH_04232	CDS	921	ykfA_2	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
ENMNMPHH_04233	CDS	825				hypothetical protein
ENMNMPHH_04234	CDS	561	cmk_3	2.7.4.25		Cytidylate kinase
ENMNMPHH_04235	CDS	123				hypothetical protein
ENMNMPHH_04236	CDS	366	hxlR_4		COG1733	HTH-type transcriptional activator HxlR
ENMNMPHH_04237	CDS	495	cetB_2	5.1.3.33		2-epi-5-epi-valiolone epimerase
ENMNMPHH_04238	CDS	576	rsmA_1	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
ENMNMPHH_04239	CDS	693	srrA_6		COG0745	Transcriptional regulatory protein SrrA
ENMNMPHH_04240	CDS	1071	walK_4	2.7.13.3		Sensor protein kinase WalK
ENMNMPHH_04241	CDS	1200		1.1.1.81	COG0111	Hydroxypyruvate reductase
ENMNMPHH_04242	CDS	663	lytE	3.4.-.-		putative peptidoglycan endopeptidase LytE
ENMNMPHH_04243	CDS	672	gph	3.1.3.18		Phosphoglycolate phosphatase
ENMNMPHH_04244	CDS	432				hypothetical protein
ENMNMPHH_04245	CDS	315				hypothetical protein
ENMNMPHH_04246	CDS	822	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
ENMNMPHH_04247	CDS	816	amj			Lipid II flippase Amj
ENMNMPHH_04248	CDS	432	slyA_3		COG1846	Transcriptional regulator SlyA
ENMNMPHH_04249	CDS	636	yodC_2	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
ENMNMPHH_04250	CDS	297	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
ENMNMPHH_04251	CDS	1416				hypothetical protein
ENMNMPHH_04252	CDS	753				hypothetical protein
ENMNMPHH_04253	CDS	780				hypothetical protein
ENMNMPHH_04254	CDS	948	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
ENMNMPHH_04255	CDS	1287	ttuB			Putative tartrate transporter
ENMNMPHH_04256	CDS	660	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
ENMNMPHH_04257	CDS	993	kdgR_2		COG1609	HTH-type transcriptional regulator KdgR
ENMNMPHH_04258	CDS	642	hxlA_4	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
ENMNMPHH_04259	CDS	549	hxlB_4	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
ENMNMPHH_04260	CDS	540	sigX_3		COG1595	ECF RNA polymerase sigma factor SigX
ENMNMPHH_04261	CDS	909				hypothetical protein
ENMNMPHH_04262	CDS	918				hypothetical protein
ENMNMPHH_04263	CDS	396				hypothetical protein
ENMNMPHH_04264	CDS	579				hypothetical protein
ENMNMPHH_04265	CDS	2766	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
ENMNMPHH_04266	CDS	432	rppH_3	3.6.1.-		RNA pyrophosphohydrolase
ENMNMPHH_04267	CDS	1014	rsbRA_3		COG1366	RsbT co-antagonist protein RsbRA
ENMNMPHH_04268	CDS	582				hypothetical protein
ENMNMPHH_04269	CDS	624				hypothetical protein
ENMNMPHH_04270	CDS	1038				hypothetical protein
ENMNMPHH_04271	CDS	669				hypothetical protein
ENMNMPHH_04272	CDS	1257	yknX_3		COG0845	Putative efflux system component YknX
ENMNMPHH_04273	CDS	1080	glpQ_7	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
ENMNMPHH_04274	CDS	540	ydaF_8	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
ENMNMPHH_04275	CDS	1743		3.6.3.-		Putative multidrug export ATP-binding/permease protein
ENMNMPHH_04276	CDS	369				hypothetical protein
ENMNMPHH_04277	CDS	501				hypothetical protein
ENMNMPHH_04278	CDS	888	murQ_3	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
ENMNMPHH_04279	CDS	1920				PTS system EIIBC component
ENMNMPHH_04280	CDS	93				hypothetical protein
